name,kind,dom,ctry,cat,scat,spec,ext,desc,deleted,new,SISO,alt
OTHER_SUPL_DECONTAMINATION_SUPPLIES_FERRIC_CHLORIDE_AN_100_1_LB,6,0,0,0,11,2,0,Supplies~ Ferric Chloride AN 100 1 LB,0,0,0,OTHER_SUPL
OTHER_SUPL_M_17_DECON_SYS,6,0,0,0,11,3,0,M-17 Decon System,0,1,1,OTHER_SUPL
OTHER_SUPL_PALLET_EQ,6,0,0,0,12,0,0,Pallets w/ Equipment,0,1,1,OTHER_SUPL
OTHER_SUPL_CARGO_PALLET,6,0,0,0,12,1,0,Cargo Pallet,0,1,1,OTHER_SUPL_PALLET_EQ
OTHER_SUPL_PALLET_OF_SPARE_PARTS,6,0,0,0,12,2,0,Pallet of Spare Parts,0,1,1,OTHER_SUPL_PALLET_EQ
OTHER_SUPL_SLING_LOAD,6,0,0,0,13,0,0,Sling Load,0,1,1,OTHER_SUPL
OTHER_SUPL_SLING_LOAD_BLIVET,6,0,0,0,13,1,0,Sling Load~ Blivet,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_BLIVET_SINGLE,6,0,0,0,13,1,1,Sling Load~ Blivet~ Single,0,1,1,OTHER_SUPL_SLING_LOAD_BLIVET
OTHER_SUPL_SLING_LOAD_BLIVET_DOUBLE,6,0,0,0,13,1,2,Sling Load~ Blivet~ Double,0,1,1,OTHER_SUPL_SLING_LOAD_BLIVET
OTHER_SUPL_SLING_LOAD_BLIVET_SIX,6,0,0,0,13,1,3,Sling Load~ Blivet~ Six,0,1,1,OTHER_SUPL_SLING_LOAD_BLIVET
OTHER_SUPL_SLING_LOAD_CRATE,6,0,0,0,13,2,0,Sling Load~ Crate,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_CRATE_4500_LB,6,0,0,0,13,2,1,Sling Load~ Crate~ 4500 lb,0,1,1,OTHER_SUPL_SLING_LOAD_CRATE
OTHER_SUPL_SLING_LOAD_CRATE_7500_LB,6,0,0,0,13,2,2,Sling Load~ Crate~ 7500 lb,0,1,1,OTHER_SUPL_SLING_LOAD_CRATE
OTHER_SUPL_SLING_LOAD_CRATE_17500_LB,6,0,0,0,13,2,3,Sling Load~ Crate~ 17500 lb,0,1,1,OTHER_SUPL_SLING_LOAD_CRATE
OTHER_SUPL_SLING_LOAD_WATER_BUCKET,6,0,0,0,13,3,0,Sling Load~ Water Bucket,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_HMMWV,6,0,0,0,13,4,0,Sling Load~ HMMWV,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_HMMWV_M998_SINGLE_HOOK,6,0,0,0,13,4,1,Sling Load~ HMMWV~ M998~ Single Hook,0,1,1,OTHER_SUPL_SLING_LOAD_HMMWV
OTHER_SUPL_SLING_LOAD_HMMWV_M998_TANDEM_HOOK,6,0,0,0,13,4,2,Sling Load~ HMMWV~ M998~ Tandem Hook,0,1,1,OTHER_SUPL_SLING_LOAD_HMMWV
OTHER_SUPL_SLING_LOAD_HMMWV_M1043_SINGLE_HOOK,6,0,0,0,13,4,3,Sling Load~ HMMWV~ M1043~ Single Hook,0,1,1,OTHER_SUPL_SLING_LOAD_HMMWV
OTHER_SUPL_SLING_LOAD_HMMWV_M1043_TANDEM_HOOK,6,0,0,0,13,4,4,Sling Load~ HMMWV~ M1043~ Tandem Hook,0,1,1,OTHER_SUPL_SLING_LOAD_HMMWV
OTHER_SUPL_SLING_LOAD_HMMWV_M1045,6,0,0,0,13,4,5,Sling Load~ HMMWV~ M1045,0,1,1,OTHER_SUPL_SLING_LOAD_HMMWV
OTHER_SUPL_SLING_LOAD_HMMWV_SHOTGUN,6,0,0,0,13,4,6,Sling Load~ HMMWV~ Shotgun (tandem),0,1,0,OTHER_SUPL_SLING_LOAD_HMMWV
OTHER_SUPL_SLING_LOAD_HOW,6,0,0,0,13,5,0,Sling Load~ Howitzer,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_HOW_TWIN_M119,6,0,0,0,13,5,1,Sling Load~ Howitzer~ Twin M119,0,1,1,OTHER_SUPL_SLING_LOAD_HOW
OTHER_SUPL_SLING_LOAD_HOW_M198,6,0,0,0,13,5,2,Sling Load~ Howitzer~ M198,0,1,1,OTHER_SUPL_SLING_LOAD_HOW
OTHER_SUPL_SLING_LOAD_COLLAPSIBLE,6,0,0,0,13,6,0,Sling Load~ Collapsible,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_COLLAPSIBLE_250_GAL,6,0,0,0,13,6,1,Sling Load~ Collapsible~ 250 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_COLLAPSIBLE
OTHER_SUPL_SLING_LOAD_COLLAPSIBLE_500_GAL,6,0,0,0,13,6,2,Sling Load~ Collapsible~ 500 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_COLLAPSIBLE
OTHER_SUPL_SLING_LOAD_COLLAPSIBLE_5000_GAL,6,0,0,0,13,6,3,Sling Load~ Collapsible~ 5000 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_COLLAPSIBLE
OTHER_SUPL_SLING_LOAD_COLLAPSIBLE_DOUBLE_500_GAL,6,0,0,0,13,6,4,Sling Load~ Collapsible~ Double 500 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_COLLAPSIBLE
OTHER_SUPL_SLING_LOAD_BLADDER,6,0,0,0,13,7,0,Sling Load~ Bladder,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_BLADDER_500_GAL,6,0,0,0,13,7,1,Sling Load~ Bladder~ 500 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_BLADDER
OTHER_SUPL_SLING_LOAD_BLADDER_5000_GAL,6,0,0,0,13,7,2,Sling Load~ Bladder~ 5000 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_BLADDER
OTHER_SUPL_SLING_LOAD_BLADDER_10000_GAL,6,0,0,0,13,7,3,Sling Load~ Bladder~ 10000 Gal,0,1,1,OTHER_SUPL_SLING_LOAD_BLADDER
OTHER_SUPL_SLING_LOAD_PALLET_OF_CRATES,6,0,0,0,13,8,0,Sling Load~ Pallet of Crates,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_PALLET_OF_CRATES_4500_LBS,6,0,0,0,13,8,1,Sling Load~ Pallet of Crates~ 4500 lbs,0,1,1,OTHER_SUPL_SLING_LOAD_PALLET_OF_CRATES
OTHER_SUPL_SLING_LOAD_PALLET_OF_CRATES_7500_LBS,6,0,0,0,13,8,2,Sling Load~ Pallet of Crates~ 7500 lbs,0,1,1,OTHER_SUPL_SLING_LOAD_PALLET_OF_CRATES
OTHER_SUPL_SLING_LOAD_AH64,6,0,0,0,13,9,0,Sling Load~ Apache AH-64,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_AH64_STRIPPED_DOWN,6,0,0,0,13,9,1,Sling Load~ Apache AH-64~ Stripped Down,0,1,1,OTHER_SUPL_SLING_LOAD_AH64
OTHER_SUPL_SLING_LOAD_AH64_CENTER_HOOK,6,0,0,0,13,9,2,Sling Load~ Apache AH-64~ Center Hook,0,1,1,OTHER_SUPL_SLING_LOAD_AH64
OTHER_SUPL_SLING_LOAD_AFV_AUV,6,0,0,0,13,10,0,Sling Load~ AFV/AUV,0,1,1,OTHER_SUPL_SLING_LOAD
OTHER_SUPL_SLING_LOAD_AUV_M577,6,0,0,0,13,10,1,Sling Load~ AFV/AUV~ M577,0,1,1,OTHER_SUPL_SLING_LOAD_AFV_AUV
OTHER_SUPL_SLING_LOAD_AUV_M577A3,6,0,0,0,13,10,2,Sling Load~ AFV/AUV~ M577A3,0,1,1,OTHER_SUPL_SLING_LOAD_AFV_AUV
OTHER_SUPL_SLING_LOAD_AFV_M113A3,6,0,0,0,13,10,3,Sling Load~ AFV/AUV~ M113A3,0,1,1,OTHER_SUPL_SLING_LOAD_AFV_AUV
