name,kind,dom,ctry,cat,scat,spec,ext,desc,deleted,new,SISO,alt
SWI_SE_LAND_RFA_FIRE_CTRL_RADAR_SKYGUARD,9,1,206,2,4,1,0,Skyguard,0,0,0,SWI_SE_LAND_RFA_FIRE_CTRL_RADAR
SWI_SE_LAND_RFA_FIRE_CTRL_RADAR_SUPER_FLEDERMAUS,9,1,206,2,4,2,0,Super Fledermaus,0,0,0,SWI_SE_LAND_RFA_FIRE_CTRL_RADAR
CIS_SE_LAND_MSPEC,9,1,222,1,0,0,0,C.I.S. Land Sensor/Emitter Multi-spectral,0,0,0,0
CIS_SE_LAND_MSPEC_LAND_RADAR_HOSTILE_FIXED,9,1,222,1,1,0,0,Multi-spectral Land Radar Hostile Fixed,0,0,0,CIS_SE_LAND_MSPEC
CIS_SE_LAND_MSPEC_LAND_RADAR_HOSTILE_DYNAMIC,9,1,222,1,2,0,0,Multi-spectral Land Radar Hostile Dynamic,0,0,0,CIS_SE_LAND_MSPEC
CIS_SE_LAND_RFA,9,1,222,2,0,0,0,C.I.S. Land Sensor/Emitter RF Active,0,0,0,0
CIS_SE_LAND_RFA_MULTI_FUNC,9,1,222,2,1,0,0,RF Active Multi-function,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_MULTI_FUNC_FIXED,9,1,222,2,1,1,0,RF Active Multi-function Fixed,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_MULTI_FUNC_MOBILE,9,1,222,2,1,2,0,RF Active Multi-function Mobile,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR,9,1,222,2,2,0,0,RF Active Early Warning/Surveillance Radar,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_BACK_TRAP,9,1,222,2,2,1,0,Back Trap,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_BAR_LOCK_P_35_P_37_P_50,9,1,222,2,2,2,0,Bar Lock (P-35/P-37/P-50),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_FLAT_FACE_P_15_CASTA_2E1,9,1,222,2,2,3,0,Flat Face (P-15 CASTA-2E1),0,0,0,0
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_LONG_TRACK,9,1,222,2,2,4,0,Long Track,0,0,0,0
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_SPOON_REST_P_12,9,1,222,2,2,5,0,Spoon Rest (P-12),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_SQUAT_EYE_P_15M,9,1,222,2,2,6,0,Squat Eye (P-15M),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_TALL_KING_P_14,9,1,222,2,2,7,0,Tall King (P-14),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_TIN_SHIELD,9,1,222,2,2,8,0,Tin Shield,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_KNIFE_REST_P_10,9,1,222,2,2,9,0,Knife Rest (P-10),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_TIN_TRAP,9,1,222,2,2,10,0,Tin Trap,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_EARLY_WARNING_SURV_RADAR_BOX_SPRING,9,1,222,2,2,11,0,Box Spring,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_HEIGHT_FINDING_RADAR,9,1,222,2,3,0,0,RF Active Height Finding Radar,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_HEIGHT_FINDING_RADAR_ODD_GROUP,9,1,222,2,3,1,0,Odd Group,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_HEIGHT_FINDING_RADAR_ODD_PAIR,9,1,222,2,3,2,0,Odd Pair,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_HEIGHT_FINDING_RADAR_SIDE_NET_PRV_11,9,1,222,2,3,3,0,Side Net (PRV-11),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_HEIGHT_FINDING_RADAR_THIN_SKIN,9,1,222,2,3,4,0,Thin Skin,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_FIRE_CTRL_RADAR,9,1,222,2,4,0,0,RF Active Fire Control Radar,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_FIRE_CTRL_RADAR_FIRE_CAN,9,1,222,2,4,1,0,Fire Can,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_FIRE_CTRL_RADAR_FLAP_WHEEL,9,1,222,2,4,2,0,Flap Wheel,0,0,0,0
CIS_SE_LAND_RFA_FIRE_CTRL_RADAR_WHIFF,9,1,222,2,4,3,0,Whiff,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_FIRE_CTRL_RADAR_DELETED,9,1,222,2,4,4,0,(deleted),1,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR,9,1,222,2,5,0,0,RF Active Target Acquisition Radar,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR_DOG_EAR,9,1,222,2,5,1,0,Dog Ear,0,0,0,0
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR_SNOW_DRIFT_9S18M1,9,1,222,2,5,2,0,Snow Drift (9S18M1),0,0,0,0
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR_MT_LB_MOUNTED_ARK_1,9,1,222,2,5,3,0,MT-LB mounted ARK-1,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR_MT_LB_MOUNTED_ZOOPARK,9,1,222,2,5,4,0,MT-LB mounted ZOOPARK,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR_TRUCK_TRAILER_MOUNTED_SNAR_10,9,1,222,2,5,5,0,Truck/trailer mounted SNAR-10,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_TARGET_ACQUISITION_RADAR_MT_LB_MOUNTED_BIG_FRED,9,1,222,2,5,6,0,MT-LB mounted BIG FRED,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_FPLPL,9,1,222,2,8,0,0,RF Active Firing Point/Launch Point Determination Sensor,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_FPLPL_IL_220U,9,1,222,2,8,1,0,IL-220U CM/CB Radar,0,1,1,CIS_SE_LAND_RFA_FPLPL
CIS_SE_LAND_RFA_METEOROLOGICAL_RADAR,9,1,222,2,14,0,0,RF Active Meteorological Radar,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_METEOROLOGICAL_RADAR_END_TRAY,9,1,222,2,14,1,0,End Tray,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_SURFACE_SEARCH_RADAR,9,1,222,2,18,0,0,RF Active Surface Search Radar,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_SURFACE_SEARCH_RADAR_SHEET_BEND,9,1,222,2,18,1,0,Sheet Bend,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_BATTLEFIELD_SURV,9,1,222,2,24,0,0,RF Active Battlefield Surveillance,0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_BATTLEFIELD_SURV_PSNR_5K_TALL_MIKE,9,1,222,2,24,1,0,PSNR-5K (TALL MIKE),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_BATTLEFIELD_SURV_FARA_1_SBR_3,9,1,222,2,24,2,0,FARA-1 (SBR-3),0,0,0,CIS_SE_LAND_RFA
CIS_SE_LAND_RFA_PORK_TROUGH_SNAR,9,1,222,2,24,3,0,Pork Trough (SNAR-1/2/6),0,1,1,0
CIS_SE_LAND_RFA_CREDO_1E,9,1,222,2,24,4,0,Credo-1E,0,1,1,0
CIS_SE_LAND_RFP,9,1,222,3,0,0,0,RF Passive (intercept and DF),0,0,0,0
CIS_SE_LAND_RFP_ID,9,1,222,3,16,0,0,Identification/Classification,0,0,0,CIS_SE_LAND_RFP
CIS_SE_LAND_RFP_ID_TURN_CUT,9,1,222,3,16,1,0,Turn Cut R-381-1,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_TURN_SPIKE,9,1,222,3,16,2,0,Turn Spike R-381-2,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_TURN_TWIST,9,1,222,3,16,3,0,Turn Twist R-381-3,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_TURN_POLE,9,1,222,3,16,4,0,Turn Pole R-381-4,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_FULL_HOUSE,9,1,222,3,16,5,0,Full House R-339,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_SPIKE_SQUARE,9,1,222,3,16,6,0,Spike Square R-363,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_LONE_BOX,9,1,222,3,16,7,0,Lone Box SRTR-2,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_TWIN_BOX_5M,9,1,222,3,16,8,0,Twin Box RPS-5M,0,1,1,CIS_SE_LAND_RFP_ID
CIS_SE_LAND_RFP_ID_TWIN_BOX_6,9,1,222,3,16,9,0,Twin Box RPS-6,0,1,1,CIS_SE_LAND_RFP_ID
