value,name,desc,prv,bv,bumper,div,bde,new
1,EM_USARMY_BN_16_2BN_23MAR_4DIV,2BN/23MAR/4DIV,32,0,2-23MAR,16,1,1
2,EM_USARMY_BN_16_4LAR_4DIV,4LAR/4DIV,32,0,4LAR,16,1,1
