value,name,desc,deleted,new,SISO
0,PDU_STATUS_DMI_GUISE_MODE,Guise Mode,0,1,0
1,PDU_STATUS_DMI_DISGUISE_MODE,Disguise Mode,0,1,0
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
