value,name,desc,deleted,new,SISO
0,PDU_STATUS_TEI_NO_DIFF,No Difference,0,1,1
1,PDU_STATUS_TEI_DIFF,Difference,0,1,1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
