value,name,desc,deleted,new,SISO
0,PDU_STATUS_DTI_MUNITION,Munition,0,1,1
1,PDU_STATUS_DTI_EXPENDABLE,Expendable,0,1,1
2,PDU_STATUS_DTI_NON_MUNITION_EXPLOSION,Non-Munition Explosion,0,1,1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
